alpha,delta,u,g,r,i,z,class,redshift,plate,MJD
15.9400989758781,-8.70248177258422,20.14655,18.4472,17.76935,17.49918,17.34214,STAR,-0.0004457279,3109,54833
128.754054466779,39.1831366875631,19.25177,17.41347,16.4991,16.05525,15.6968,GALAXY,0.0568845,828,52317
118.339515818507,30.1351768956792,21.18074,19.1349,17.92638,17.39449,17.01386,GALAXY,0.1585888,10291,58101
164.136095673164,41.3658795044438,20.58939,20.47168,20.36505,20.07079,20.0016,QSO,1.968603,8366,57432
167.569542709309,41.8920723633104,22.21475,22.41079,21.9787,21.75554,21.35828,QSO,0.9588285,8367,57429
328.327665876732,10.05386983084,22.26312,21.28267,21.08019,21.10756,20.89138,QSO,2.198409,4094,55481
224.897075730607,30.3884184813294,21.08541,18.94874,17.48755,16.96924,16.67375,GALAXY,0.2344359,1844,54138
230.633674706034,27.9876366884181,24.06924,22.09473,20.88113,19.97281,19.54473,GALAXY,0.5500412,3851,55302
128.864957580571,3.75864068642485,19.02548,17.17764,16.19156,15.70233,15.32178,GALAXY,0.09817449,1186,52646
138.168721246917,4.28956000923027,23.53194,21.09686,19.87638,19.34816,19.05075,GALAXY,0.2603825,1193,52652
159.648755861616,5.49326468889463,21.59424,19.62391,18.17236,17.62926,17.31099,GALAXY,0.2469004,4773,55648
165.424839761145,5.74137518436509,17.73553,15.77067,14.89863,14.4793,14.14681,GALAXY,0.05227168,580,52368
28.3824475736863,-1.35728235765382,18.87807,18.73122,18.49473,18.30696,18.33347,QSO,0.2427386,7844,56982
30.175963191327,-1.38387009674227,21.43125,21.49478,20.83129,20.193,20.20299,GALAXY,0.451355,7841,56960
16.5155361925255,-1.41107417374001,19.8323,18.82875,18.44882,18.31214,18.2386,STAR,0.0004555155,4373,55811
202.610261181919,18.0667305930519,23.30845,23.14651,21.02193,19.88446,19.17266,GALAXY,0.640593,5866,56035
250.470068168762,20.4270947538712,25.07925,22.51346,20.96418,19.72766,19.34869,GALAXY,0.6261367,4183,55447
152.43124221723,6.94416893012499,22.56682,21.45651,19.96826,19.20932,18.83022,GALAXY,0.5401762,4875,55677
168.431878857353,0.324985931513286,24.59277,22.06323,20.38873,19.267,18.63695,GALAXY,0.5508235,3838,55588
155.986918987185,-2.62241825655347,23.12095,22.18463,20.49285,19.57951,19.07505,GALAXY,0.4762192,3770,55234
226.577724139066,39.3114126713522,21.2287,21.04426,20.99533,20.48999,20.69333,QSO,1.603164,8494,57104
200.855053484562,25.7218791560126,22.578,21.70735,20.49879,19.68861,19.30727,GALAXY,0.5576697,5996,56096
140.456154898345,41.4225065685937,24.26775,24.00025,21.49237,20.1263,19.52719,GALAXY,0.6921104,4639,55944
142.902488003596,42.633448455851,22.74653,23.49152,20.58852,19.46358,18.98428,GALAXY,0.6205317,4638,55956
166.92566629837,49.8699244996366,24.68696,22.71115,21.03414,20.03293,19.52716,GALAXY,0.5531271,6692,56390
134.538977513729,38.3494641976121,19.80624,17.68177,16.68178,16.22539,15.88629,GALAXY,0.09334521,936,52705
163.939851006824,49.4771168691041,20.59624,18.61323,17.57279,17.14177,16.79104,GALAXY,0.1141753,876,52669
176.926064442054,51.134538432103,19.53535,18.25355,17.52769,17.16748,16.95416,GALAXY,0.1265527,881,52368
187.190666076357,51.2891629062184,18.37043,16.27996,15.32474,14.88416,14.57293,GALAXY,0.08271482,971,52644
151.538562565483,19.0607202837671,24.0255,23.00079,22.07454,21.91948,21.61643,GALAXY,0.122383,9571,57808
255.799487715875,44.4908494896194,24.99555,22.14993,20.49181,19.48377,18.95271,GALAXY,0.4823152,6062,56091
26.9290699556335,-2.21526109297087,25.16133,22.83855,22.08757,21.57481,22.64944,GALAXY,0.8062003,9324,58077
225.595120374003,44.472345588562,18.6212,16.79305,16.0509,15.77271,15.63131,STAR,-0.0003183063,3390,54945
4.06938008138752,34.5999684395971,19.91625,18.44509,17.83684,17.64865,17.49038,STAR,-0.000513126,1468,52999
139.934106885413,1.55356871114079,23.58531,21.14069,20.91573,20.85407,20.79987,QSO,3.169112,3822,55544
140.458343948742,1.96866420927558,26.09203,21.74683,21.50356,21.062,21.15454,STAR,-0.0001680865,4735,55651
231.955834170388,21.242085745562,18.2451,17.24556,16.87101,16.60653,16.42548,GALAXY,0.03882341,2162,54207
184.939948327563,29.6122886586636,15.1313,13.34949,12.70526,12.42845,11.72673,GALAXY,0.003629392,2232,53827
203.529342808326,55.5443151843351,20.23115,17.96342,17.14875,16.67088,16.32574,GALAXY,0.06754133,1321,52764
249.879066742613,13.5322756760623,18.80935,16.86117,15.98726,15.56717,15.25225,GALAXY,0.04995056,2204,53877
187.54913787667,29.5718745283653,19.06469,17.39687,16.49072,16.04741,15.74515,GALAXY,0.1284678,2234,53823
214.143081432222,26.4024560061479,23.81327,21.79946,20.25302,19.49647,18.99161,GALAXY,0.3658309,6010,56097
193.364273143636,-1.31356710857316,20.14528,19.46272,19.34881,19.29383,19.2165,QSO,2.652117,3794,55241
25.1705582877526,11.6573229553615,21.0143,20.85163,20.52154,20.34998,20.49078,QSO,1.419346,11061,58428
27.4260023218749,11.3796545445588,21.75146,21.14774,20.43331,20.13816,19.46749,QSO,2.210458,4659,55587
29.0409955923969,11.2387127864299,22.39857,21.81611,21.53934,21.36483,21.20096,QSO,2.0496,4656,55828
116.409037165329,31.3681514581886,18.61543,18.88776,19.30172,19.60393,19.87105,QSO,5.454341,10290,58099
248.563405795414,-0.947123501168964,18.5664,16.88487,15.95432,15.47709,15.11635,GALAXY,0.1113698,348,51671
130.824523886334,40.6382320628163,24.45183,23.24954,21.79852,20.74961,19.9514,GALAXY,0.5682501,8295,57401
115.215901334537,22.5131752390508,19.15954,17.10726,16.16927,15.75318,15.44474,GALAXY,0.08137938,927,52577
143.796777104528,43.0388592645984,20.67256,18.76132,17.68923,17.25489,16.88889,GALAXY,0.1314753,940,52670
177.527920606507,51.0138074623791,19.47088,17.5341,16.52102,16.10285,15.76392,GALAXY,0.1276801,881,52368
147.397911983604,15.8175950210746,23.42592,22.4779,20.67146,19.56575,19.06457,GALAXY,0.6121944,5322,56003
223.063110496923,40.8137617190995,19.2912,19.12267,18.83842,18.76727,18.36654,QSO,0.292374,3406,54970
197.81749514777,46.8768715785904,19.69866,18.80276,18.54799,18.47235,18.54855,STAR,-0.0005422985,7411,56776
11.9832841120558,31.1949264126783,22.61186,22.26764,20.90999,20.42204,19.98146,STAR,-0.0004097818,7719,58082
141.667777274332,32.162447934184,23.28529,22.36333,21.75548,21.01576,20.78737,GALAXY,0.6807668,10439,58157
203.980704844945,45.9529741079154,23.88394,22.27912,20.79381,20.10028,19.69071,STAR,-0.0006778523,7429,56740
209.737144392148,38.2065610010197,20.23579,18.58118,17.60563,17.1003,16.78341,GALAXY,0.1409265,1642,53115
139.938938284168,25.6166902455047,24.72404,22.52689,21.74644,21.44477,21.18601,STAR,-0.0005484545,9596,57817
162.243533595361,41.1945148800171,25.32635,23.08144,21.25561,19.99866,19.60412,GALAXY,0.5534658,4628,55646
136.205268510758,32.2330214048863,21.71838,19.57313,18.12184,17.57624,17.2103,GALAXY,0.2517089,5809,56353
138.263338187138,33.144610025789,19.15384,17.97912,17.46964,17.15812,16.95128,GALAXY,0.05792711,1592,52990
326.512181910215,-8.54167581665481,20.29318,18.33765,17.1314,16.64511,16.27525,GALAXY,0.1726233,1177,52824
309.072852405663,-6.30548524581179,20.88263,18.7049,17.42405,16.91842,16.56446,GALAXY,0.1568639,634,52164
216.779601279118,64.833937713516,23.84825,22.42556,20.61397,19.75305,19.32583,GALAXY,0.4604018,7124,56720
220.719062327722,63.7518264061895,24.24873,23.31119,20.99188,19.65814,19.14366,GALAXY,0.6889356,6983,56447
225.829453370338,62.1704816960821,21.93401,19.49737,17.8352,17.22192,16.84698,GALAXY,0.3206084,611,52055
128.572124667458,46.3833515567386,22.27899,21.42202,20.69485,20.38532,20.27261,QSO,1.256318,5160,55895
130.678556831214,47.8462801505904,17.99974,16.81594,16.42544,16.30141,16.24778,STAR,6.164628e-05,3175,54828
132.406927334143,4.00088881190157,19.88925,18.47116,17.82378,17.45018,17.22688,GALAXY,0.07363934,1190,52670
166.195420901705,5.58379001725674,19.97827,18.5642,17.77631,17.35977,17.10073,GALAXY,0.1093325,581,52356
167.872825547362,5.74411550165793,18.32217,17.25014,16.8221,16.50751,16.36402,GALAXY,0.04886571,835,52326
145.411890493109,4.81122312632783,21.57026,19.40676,17.93904,17.42826,17.07438,GALAXY,0.2478385,570,52266
49.0890527704846,41.9230261212441,20.07948,18.06084,17.20532,16.87193,16.66782,STAR,7.306534e-05,1665,52976
120.197867343222,53.5456073697517,22.34064,21.49529,21.19301,20.87801,20.6646,STAR,-0.0002563112,5945,56213
228.721145761233,1.38286263042649,23.7052,21.38799,21.28356,21.35035,21.20058,STAR,0.0001699176,4011,55635
120.454255480549,55.7642053778999,23.70992,23.68796,21.71675,20.38107,19.74816,GALAXY,0.6459997,5945,56213
32.7073608091957,32.302724637876,20.69139,18.57524,17.16295,16.62017,16.2753,GALAXY,0.2082765,6606,56304
156.610729747004,-2.8231533394881,22.22465,21.22411,19.42986,18.59475,18.17419,GALAXY,0.4497941,3770,55234
25.6185092623545,11.633332611239,22.0669,22.1935,21.92113,21.57486,21.24626,QSO,1.753211,11061,58428
248.819711649895,38.5954675066619,24.77762,22.61507,21.2865,21.31411,21.62267,QSO,3.846749,5190,56077
26.1742441677767,-2.17158360196122,22.82234,20.94403,19.68112,19.171,18.79572,GALAXY,0.1980371,7844,56982
48.7185792906606,0.774700057071659,24.05956,21.93439,20.41772,19.16046,18.45945,STAR,-8.315686e-05,1514,52931
336.799833013044,16.6733103806999,23.92745,22.45904,20.8217,19.82222,22.82691,STAR,0.0002698345,5031,56209
336.584301114495,16.6558579877303,22.87221,20.64293,18.93934,18.28394,17.84638,GALAXY,0.3597191,5037,55823
338.297650468756,0.0369567183514029,23.03592,22.59053,22.40314,22.44384,22.20068,QSO,1.836622,9149,58039
115.212294753213,20.1553915187401,22.85067,22.82711,22.58323,21.24306,21.35206,GALAXY,0.8848689,8955,57451
5.14377310434054,34.6616918751723,20.77737,19.4295,18.99451,18.8387,18.72886,STAR,-0.0006733297,1468,52999
198.326714825422,37.2315127260995,23.58401,21.60787,19.78588,18.98715,18.57921,GALAXY,0.4661553,3979,55597
140.91753543259,2.19282234174047,23.77728,21.59207,20.85512,20.40282,20.29743,GALAXY,0.1971178,4735,55651
159.950847394306,66.6441015143891,19.35811,19.42404,19.73304,20.01109,20.02816,STAR,-0.000248825,489,51930
154.528877872553,27.0295045161448,23.01945,21.33614,19.68942,18.7208,18.26855,GALAXY,0.5044709,6463,56340
155.138237377296,27.0323762565109,23.77129,22.5031,21.87651,20.97851,20.573,GALAXY,0.8908558,10455,58158
155.295124608578,27.1010471647628,24.20326,23.17908,21.1943,20.31055,19.69107,GALAXY,0.5632787,6463,56340
246.716827826182,-1.02341886787116,22.78766,20.42309,18.68188,18.04444,17.66199,GALAXY,0.2862811,364,52000
133.096837292394,4.08069871243129,19.30596,17.38563,16.48861,16.07034,15.76423,GALAXY,0.07269356,1190,52670
138.779683509161,4.43773477101981,21.24076,19.53634,18.00202,17.40609,17.02714,GALAXY,0.297801,1193,52652
139.602692471709,4.48899467785818,20.32077,18.0429,16.76664,16.26761,15.88947,GALAXY,0.1808959,991,52707
144.53309270312,4.80813617684588,19.42161,17.47073,16.37112,15.90042,15.54733,GALAXY,0.1325107,4797,55662
166.032525703139,5.75286912056941,21.16464,18.86293,17.42999,16.90643,16.59715,GALAXY,0.2226947,581,52356
207.805902669805,49.8940012735497,23.1873,22.48123,21.60886,20.608,19.85238,GALAXY,0.6858783,7430,57105
14.827864366131,17.8648069581332,21.74537,20.50863,19.75649,19.32952,18.8666,QSO,0.7393496,5705,56194
15.3667856852266,17.7079057760419,21.55052,21.73689,21.44895,21.38142,21.56524,QSO,1.265205,7623,56901
26.0631800398039,17.0252796589863,20.49709,20.22532,20.02365,19.61165,19.54673,QSO,1.718354,11044,58508
220.166241351677,41.773438565997,19.93465,19.81575,19.79037,19.42745,19.31894,QSO,1.762092,8497,58161
200.39130682134,46.489691083841,21.0657,20.91328,20.39587,20.10578,19.75629,QSO,0.4932499,7408,56780
123.936047222147,58.2462059649861,18.15704,17.72085,17.6151,17.61504,17.70391,STAR,0.0003667385,1873,54437
338.483798507719,18.3369519283559,25.24835,24.70342,21.81467,20.09596,19.33273,STAR,-0.0001534098,7581,57195
358.665436846875,8.52491355908864,21.74517,19.47395,18.04414,17.497,17.14382,GALAXY,0.2163943,6152,56164
357.80419185397,8.55985467536625,24.34682,20.93215,18.99787,18.32993,17.94738,GALAXY,0.3687601,6153,56164
178.981485462537,22.2082203745315,22.98278,22.46179,20.62052,19.64418,19.16819,GALAXY,0.5496,6423,56313
154.041846964393,19.5191318603913,24.13135,21.13726,19.34978,18.50228,18.05556,GALAXY,0.4570655,2373,53768
223.575089531849,17.8865838266488,19.73717,18.34106,17.5898,17.21686,16.96732,GALAXY,0.1278042,2777,54554
242.269234979131,3.83339992514201,17.67184,17.99927,18.42186,18.75654,19.00227,STAR,-0.0001653515,4807,55687
182.087274806376,40.8292003144999,21.2635,20.23173,18.64338,18.04987,17.72576,GALAXY,0.3131822,6634,56367
153.981661402314,36.7102649180399,18.52064,17.37081,16.8064,16.43328,16.20856,GALAXY,0.06503973,1954,53357
20.6348151360471,-0.35591101405677,22.55823,21.21671,19.75911,18.66792,18.3601,GALAXY,0.4374394,696,52209
114.369733525467,18.7614708737622,22.41681,20.15145,18.62461,18.00498,17.52016,GALAXY,0.2967685,4488,55571
118.882060193819,53.6560108242961,22.4194,21.94847,21.93195,21.91321,21.25873,QSO,2.197155,3682,55244
21.648288397909,-1.39550279234394,21.78976,21.36155,21.54138,21.24028,20.9514,QSO,2.252298,7877,56898
26.6880521610957,-1.36787908694396,19.52254,19.43917,19.31029,19.11605,19.03924,QSO,1.972931,7844,56982
6.71653129917956,31.2841023795453,20.70589,20.76982,20.50839,20.40178,20.65382,QSO,1.266823,7741,58078
6.88737451082955,31.4229839199247,23.34809,20.81851,20.33845,20.25272,20.2914,QSO,3.145073,7128,56567
10.4337245522312,31.231454681179,20.45033,20.29884,19.89288,19.92149,19.74739,QSO,1.198327,7715,57364
149.627621206393,30.9468359405152,24.70823,22.82066,22.22057,21.61333,20.88502,GALAXY,0.997622,10448,58158
33.0052504723328,6.2881662728614,18.16847,17.1015,16.71409,16.57001,16.50838,STAR,0.0002681235,7256,56658
45.120796360587,-8.61896961962368,21.40671,20.80517,20.53044,20.49603,20.23014,QSO,1.091969,7059,56592
118.918747407749,-0.755542360116309,20.18428,18.34421,17.58732,17.29984,17.13542,STAR,0.0001886538,7451,56739
162.972201798564,20.4557896634578,23.24887,21.9909,20.38411,19.52833,19.11447,GALAXY,0.4836488,5875,56038
333.37882844374,31.5991580424273,25.73736,22.78174,21.11331,19.95187,19.4436,GALAXY,0.5731038,5954,56462
219.485241558994,15.4394231122531,22.88034,21.83216,21.11737,20.46641,20.0512,QSO,1.750426,5471,56034
356.290411372853,23.9797448089214,22.25676,22.11021,21.69183,21.55774,20.8198,QSO,1.519801,7600,56984
135.902918573853,0.96698154998802,23.30412,21.8578,21.71498,21.63701,23.09971,STAR,0.0001671598,3816,55272
121.856920216993,-7.3236296580579,22.51925,21.10933,20.45417,20.17762,20.56003,STAR,0.0003677907,2827,54422
354.994631558337,4.68544976583596,18.05436,17.08198,16.65771,16.49519,16.41419,STAR,-5.16218e-05,11284,58420
154.188268210902,26.8211743478803,22.38878,22.20741,21.68295,21.6178,21.68978,GALAXY,0.3643177,9626,57875
189.412819898548,38.0046807145977,25.3387,21.91581,20.14628,19.25821,18.85146,GALAXY,0.4997368,3969,55307
224.843713690902,-1.02050749462668,20.08173,18.59249,17.80862,17.36531,17.09758,GALAXY,0.1104214,310,51990
184.881807157565,68.1902072114482,22.73362,21.89846,20.77723,19.7697,19.2386,GALAXY,0.6876106,6966,56748
144.938713432187,62.5400295150893,19.37333,18.10053,17.25755,16.80404,16.48871,GALAXY,0.1552675,486,51910
197.073393998727,46.8383224271377,23.31778,22.35243,20.75893,19.89338,19.553,GALAXY,0.5170346,6624,56385
208.138480161093,44.933256628143,23.99997,23.20704,21.17305,20.05307,19.59012,GALAXY,0.6291541,6628,56366
134.060815351848,37.9324133260094,25.13501,22.58511,20.83796,20.15385,19.82058,GALAXY,0.4209609,8860,57458
179.318077626798,51.3095646997745,25.83913,22.09096,20.35005,19.33076,18.73848,GALAXY,0.5872954,6683,56416
115.311093570416,22.5572605362543,20.81166,18.64388,17.51663,17.03432,16.66697,GALAXY,0.1417737,927,52577
124.19326562276,30.8032855894361,20.52276,18.55414,17.41438,16.98041,16.60076,GALAXY,0.1487856,931,52619
123.257754824246,57.6341321559688,23.75066,21.96529,20.39629,19.2867,18.72383,STAR,7.361964e-06,7280,56709
19.4976305050122,-1.52353749020635,20.69457,20.47802,20.25409,20.239,20.11172,QSO,0.9648063,7877,56898
27.4068938690064,-1.33132277920471,25.45862,21.76598,20.92404,20.31038,19.9907,QSO,0.640955,4348,55559
120.634976167064,43.0128643227613,20.89367,20.41572,20.11761,19.75503,19.71108,QSO,1.632814,6377,56243
92.4223533595336,1.26224691731969,23.36212,21.12008,19.57137,18.2043,17.43683,STAR,-1.861471e-05,1249,54484
122.923357295101,-8.62606559589007,21.02281,19.42192,18.60474,18.26004,18.0832,STAR,0.0004780114,2827,54422
36.150421190468,1.44250036253016,23.42203,21.70002,21.54989,21.48689,21.5871,STAR,-0.0007686511,4265,55505
38.3494317965577,1.30001974768108,23.13673,21.29989,21.07688,20.85318,21.02823,STAR,-0.0005167519,7824,57282
129.166294822342,46.6818919985873,21.88939,21.02432,20.7151,20.63185,20.4004,STAR,-0.0001743728,7326,56710
130.125796746177,47.349148730596,20.50048,19.53834,19.15593,19.03448,18.98494,STAR,-0.0009140322,3175,54828
225.166624023207,42.229949436046,19.35591,17.99984,17.50566,17.13037,16.94558,GALAXY,0.08309223,1290,52734
172.568730341993,49.2403049153743,21.408,19.36091,17.934,17.3924,17.06642,GALAXY,0.2593009,6685,56412
210.847510845928,35.1012633867855,22.46143,21.64361,20.64847,19.86802,19.70898,GALAXY,0.7302061,3857,55272
329.951170675847,17.2913324444547,20.8161,20.16642,19.92712,19.83827,19.72247,QSO,2.672266,5020,55852
32.9243571671255,6.22420029075026,18.62078,17.5563,17.40531,17.387,17.3904,STAR,-4.173093e-05,7256,56658
154.72758538993,4.9505664379927,24.30897,21.83455,21.93117,20.46021,18.79775,GALAXY,0.6770769,574,52355
128.63806821591,3.70299843440805,20.04135,18.15497,17.27494,16.85097,16.52677,GALAXY,0.07432304,1186,52646
160.387089348842,5.40983423361994,22.69637,20.22276,18.48677,17.85652,17.46765,GALAXY,0.3630413,578,52339
142.759147923125,4.71709577092289,20.50876,18.60022,17.67337,17.21921,16.90965,GALAXY,0.07991185,992,52644
69.5151638491386,24.2527607435859,24.34297,23.15211,21.09445,19.56992,18.57371,STAR,0.0001083457,1640,53758
345.749981897928,11.3640013987007,20.03343,19.56602,19.4368,19.2984,19.12813,QSO,2.276692,6154,56237
350.666292342198,11.5657781664758,21.52883,20.73762,20.69181,20.75172,20.89168,QSO,2.543699,6156,56239
323.155232687919,7.57424673230679,19.86053,19.0029,18.66803,18.55631,18.51665,GALAXY,0.453214,4085,55452
164.757292737374,22.0077624313426,20.34249,18.50459,17.58956,17.18767,16.92117,GALAXY,0.0897034,2488,54149
181.338590816415,23.2121401682807,21.20985,19.26874,17.85679,17.33804,17.02744,GALAXY,0.2616002,5969,56069
183.748276531647,23.1780968995823,24.74206,22.67744,20.92919,19.91513,19.34317,GALAXY,0.5782024,5974,56314
186.977497977675,23.1798377256228,24.39442,22.41808,20.52494,19.63888,19.13807,GALAXY,0.4980413,5983,56310
8.31143951343341,-8.7837065939509,17.67516,16.50637,15.98094,15.74954,15.66187,STAR,-0.0005705521,3105,54825
227.592235841263,38.8374479787569,23.46762,22.24934,21.78688,22.00319,21.10117,STAR,-0.002869853,5167,56066
217.96486536015,42.4867903869739,22.25084,21.72841,21.47982,21.07777,20.73896,QSO,0.6139987,8502,57512
326.128201286724,0.0083778833664048,22.41152,22.2759,21.91896,21.58223,21.20962,GALAXY,1.030899,9143,57665
111.414084956718,0.437848044920071,20.0377,17.72848,16.72169,16.30435,16.07206,STAR,0.0001712783,7450,56722
201.209116628916,6.76788177684084,19.98224,18.42287,17.63732,17.20823,16.87662,GALAXY,0.1248684,1799,53556
154.67009382331,17.2032145501231,22.64952,22.28296,21.61015,20.88251,20.39586,GALAXY,0.7572992,9572,57837
26.8571651986027,-1.44889675253682,20.61064,20.32729,20.36741,20.1451,19.99061,QSO,1.53602,7844,56982
24.9058455638653,11.7545442639699,22.62971,20.53587,20.19781,20.18352,20.17277,QSO,2.966733,4662,55590
25.4732632271695,11.6268675283236,21.94364,22.11711,21.5312,21.1807,20.84286,QSO,1.222891,11061,58428
52.0067564847491,0.391463182184311,19.80678,18.71438,18.48184,18.26676,18.29224,GALAXY,0.04382121,805,52586
52.505478404111,0.270453318012298,26.71062,22.70372,20.96296,19.73743,19.09901,GALAXY,0.6605421,1566,53003
253.100602459077,32.0172860201039,20.13793,18.98766,17.88552,17.37689,17.1031,QSO,0.2121524,1343,52790
135.15138642218,46.4742929272002,22.45663,21.32304,19.73965,18.10814,17.38349,STAR,-8.396953e-05,898,52606
0.860966942043774,4.72782653148229,21.86012,21.91438,21.23981,21.10147,20.99799,QSO,1.236654,8743,57663
21.2583831657748,4.41042876151486,18.70105,17.86183,17.57147,17.48738,17.43973,STAR,-0.0005461606,9438,58135
40.6241602163418,3.82058517035422,21.99123,21.34691,20.77781,20.34722,20.19328,QSO,1.440982,8730,57672
53.174117230971,0.728257858683006,20.00456,18.61843,17.94094,17.55906,17.34462,GALAXY,0.08775539,713,52178
54.6944656213751,0.716521575156087,23.00887,21.93952,20.37175,19.37403,18.78739,GALAXY,0.5274175,2639,54465
199.955571731094,42.2663948477021,21.66384,21.86185,21.5345,21.54832,20.8173,QSO,1.261872,8388,57488
164.420939364003,41.3339432125471,21.57035,20.92969,20.75271,20.67037,20.36282,QSO,2.159985,8366,57432
167.373006931633,41.963213208204,19.78159,18.73208,18.24795,18.06376,17.9812,STAR,-0.0001316866,3326,54943
13.9491032080895,-8.7520111681408,15.53415,15.83475,16.27024,16.5947,16.88087,STAR,-7.038131e-05,657,52177
18.6162287177126,-8.62713305898008,20.70582,20.33831,20.29012,19.86947,20.00738,QSO,1.638936,660,52177
7.53743252828252,12.3742210559703,23.3809,21.7466,21.86609,21.98141,21.7121,STAR,-0.0009329384,6196,56189
248.529692238597,-1.01530888633051,20.08755,18.0534,17.13296,16.68906,16.36381,GALAXY,0.06241786,348,51671
248.442655938051,-1.02620914051271,19.06367,17.58902,16.84332,16.40798,16.1027,GALAXY,0.05899242,348,51671
128.892789878924,3.67178550626199,17.85077,17.05005,16.77987,16.66124,16.64038,GALAXY,0.01310627,1186,52646
165.758947063463,5.57935153273972,25.87693,22.48129,20.87709,19.89702,19.31812,GALAXY,0.5004641,4855,55926
198.224999050913,37.2981424247559,23.09166,22.05962,20.42267,19.39792,19.03228,GALAXY,0.5975319,3979,55597
125.751544600532,39.7011338036927,23.54171,22.08732,21.81558,21.73545,21.55728,GALAXY,0.007434235,3805,55269
126.515290158263,40.4761733698188,19.66834,19.54018,19.29939,19.33894,19.40105,QSO,1.18823,8827,57444
2.64629255459442,8.68588243712164,23.16716,20.24601,18.27705,17.57297,17.09658,GALAXY,0.3636558,4533,55855
356.558091532459,8.47931484520247,20.06336,17.99564,16.91741,16.30892,15.83676,GALAXY,0.05903446,6160,56190
146.918735017018,18.0235981880172,20.11884,18.29301,17.22718,16.72951,16.3764,GALAXY,0.1536572,2370,53764
148.647704861331,30.6001877366607,23.64636,23.38234,22.94447,21.69771,21.18661,GALAXY,0.7949224,10447,58143
4.52463670357378,34.7588384905865,19.86629,18.95502,18.51292,18.42883,18.34628,STAR,-0.0009717611,1468,52999
156.102631703968,-2.70409399304629,23.76867,22.61344,20.77336,19.79426,19.40469,GALAXY,0.5567426,3770,55234
228.080539440196,43.5020044705677,18.33124,16.20667,15.36299,15.08261,14.94319,STAR,-4.161751e-05,3390,54945
107.068230182344,40.2644879233915,19.79799,18.56158,18.5205,18.59668,18.62267,STAR,-0.0001681519,2943,54502
152.738536730139,64.7864197535068,22.05262,19.76969,18.09596,17.47819,17.11705,GALAXY,0.3121038,488,51914
322.095785331242,0.677901472934305,23.7319,22.65734,22.27631,22.68605,21.90804,GALAXY,0.4719559,5143,55828
141.513162621842,26.1906978393808,25.47113,23.31794,21.80812,20.34204,19.58391,GALAXY,0.8138431,11676,58512
144.076459733307,27.1916320288525,25.63728,23.15204,21.05189,20.01588,20.07218,GALAXY,0.5665687,5796,56274
162.186241995251,41.1831475091456,23.37322,24.05138,21.89427,20.75238,19.76781,GALAXY,0.8198314,8365,57450
128.298322089911,33.9531805006379,24.75998,22.86334,20.98092,19.77231,19.20571,GALAXY,0.9708256,4442,55532
134.204079604195,38.0555874595924,19.93383,17.96443,16.98776,16.55874,16.22838,GALAXY,0.09049913,936,52705
164.957264278475,49.5679133555768,17.54242,15.72582,14.91197,14.52297,14.22601,GALAXY,0.0324246,877,52353
167.149991741372,49.9371694503113,17.14639,16.2376,15.79877,15.40695,15.30243,GALAXY,0.07230435,877,52353
193.480735118971,22.1708955415281,20.4341,18.49942,17.34237,16.85981,16.49324,GALAXY,0.2031693,5988,56072
20.6360879770746,-0.268041009996572,19.73122,18.78733,18.30971,18.13632,18.07177,GALAXY,0.05851936,1500,53730
20.6207816036785,-0.333749761954213,21.20746,20.25072,19.43775,19.13081,18.75846,GALAXY,0.3235137,696,52209
155.580036963046,-2.77273261936165,22.98534,22.00921,20.44904,19.37319,18.8758,GALAXY,0.5567165,3770,55234
204.500864576754,17.682306007859,26.16475,20.73721,18.96982,18.37912,17.98699,GALAXY,0.3482413,2607,54184
218.209538126438,25.4733833468494,19.05625,17.19258,16.26359,15.69274,15.327,GALAXY,0.08008548,2135,53827
338.966922728253,0.197835563950915,23.07886,23.37484,21.78616,20.52871,19.86413,GALAXY,0.5566224,9149,58039
232.467323622205,18.4136080272856,20.5907,18.44452,17.21603,16.71118,16.33282,GALAXY,0.1601575,2794,54537
168.336720338471,42.0077386844374,22.58201,21.12425,20.86848,20.68337,20.23572,QSO,2.521542,8367,57429
218.58239810136,-1.67092405192401,20.02778,19.12111,18.54389,18.61876,18.28706,STAR,-0.0001031687,919,52409
188.209800179132,29.5894947214086,18.82606,16.82446,15.87729,15.42054,15.04677,GALAXY,0.06033897,2234,53823
51.3731021722514,41.2408564981026,16.60405,14.52702,13.57253,13.07024,12.69937,GALAXY,0.02068283,1665,52976
189.948611061102,-1.28543541196365,22.0148,21.18263,21.04059,21.06221,20.88989,STAR,0.0002970773,3778,55213
21.799403106854,-3.91317188397247,22.38606,21.66189,21.25166,20.82914,20.4386,QSO,0.7309632,7913,57333
226.686796512549,20.2030695896875,18.36752,16.53667,15.64738,15.22725,14.87875,GALAXY,0.050693,2792,54556
231.839277651288,18.6365035681199,19.07638,16.95368,15.86699,15.31175,14.86504,GALAXY,0.05652164,2794,54537
136.858942336388,37.5599586449868,19.61438,18.34528,17.88048,17.71093,17.60023,STAR,3.248364e-06,937,52707
143.846038031992,40.6290444082479,21.79576,22.39598,21.66164,21.90294,21.44113,QSO,1.344465,8299,57346
174.162268580219,48.2140676164477,19.29533,18.93138,18.8404,18.64695,18.41864,QSO,0.4186458,1444,53054
174.486201367745,48.1641151652238,20.66079,20.2742,20.32092,19.95288,20.06191,QSO,0.6493019,7399,57162
